mu,sigma,final_mass,mean_mass,mass_std,mean_activity,classification,lyapunov,lyapunov_std,lyapunov_class,correlation_type,correlation_length,correlation_exponent,entropy,spatial_entropy,mutual_info,susceptibility
0.11923076923076922,0.03423076923076923,3808.2834631436704,3812.8173780772554,3.847994133306362,2.345412000242982,stable,0.020234317433041868,0.0010427432455502232,chaotic,exponential,2.5022811443461888,0.39963534963265934,0.9175148633968739,3.211917773508744,0.023628430406182233,
0.12358974358974359,0.01884615384615385,3300.2745219477238,3295.6353072442257,1.7042463947219082,3.7128989713910716,stable,0.039172795562654406,0.0010580661176859776,chaotic,exponential,1.5195766626644485,0.6580780190757767,0.9149995084709214,3.421486630446996,0.03385858442789047,
0.12358974358974359,0.019615384615384618,3344.2876990394648,3346.8842401881557,8.123062147974979,5.061238820367007,stable,0.03244820012060493,0.0010838603988060933,chaotic,exponential,1.5686672205587404,0.6374838378045613,0.9561791809331918,3.4872294130501675,0.029817919786670588,
0.12358974358974359,0.01730769230769231,3239.2260130772743,3237.794978189042,4.76289027955617,10.407563354461509,stable,0.04839326153319984,0.0015324123481856976,chaotic,exponential,1.5243055861650578,0.6560364332954141,1.0178583206349159,3.520435506248771,0.03680565721739315,
0.12358974358974359,0.02115384615384616,3400.7890022714328,3405.318743966343,4.699520031217579,3.6048414159816455,stable,0.03161834887873075,0.0018749331027572461,chaotic,exponential,1.6767173677677283,0.5964034363950882,0.9267455331168329,3.5032966979465097,0.030436614481633928,
0.12358974358974359,0.018076923076923077,3286.3796597161577,3277.8404242959396,4.8827052694939646,8.949800563100588,stable,0.04800543861021775,0.003298003420381336,chaotic,exponential,1.5996254152997609,0.6251463564128266,0.9599467846730277,3.498114695893596,0.04085523688970927,
0.12358974358974359,0.020384615384615386,3361.5469422724914,3371.0538579232357,3.2202893707162854,3.8237248197509976,stable,0.0330003865404084,0.002229760000713497,chaotic,exponential,1.6028477934785255,0.6238895571174505,0.9220634382111028,3.490879234133098,0.02848916695193049,
0.12358974358974359,0.021923076923076927,3433.2588694090355,3436.3026537304772,3.671470876281327,3.5758760366594062,stable,0.024044016322565382,0.0007170126021962321,chaotic,exponential,1.6957957552239946,0.5896936567504922,0.9417174363176918,3.470478780824377,0.03906403795000446,
0.12358974358974359,0.022692307692307696,3458.6161477763058,3459.9952806554525,4.295643848353804,3.107023154403727,stable,0.022133387502166407,0.0004697561119399762,chaotic,exponential,1.6871311111752976,0.5927221621225247,0.9138808434356835,3.494836798927612,0.02443440934165486,
0.12358974358974359,0.023461538461538464,3488.45147293388,3495.4304460831886,3.932839600206594,3.06674133901925,stable,0.02896158145438903,0.003795756785200189,chaotic,exponential,1.7921549812866957,0.5579874566886174,0.9176882064227319,3.3860547247512827,0.022749312885225637,
0.12358974358974359,0.025769230769230773,3551.154519018031,3554.737286725032,2.106258360261286,2.807686211613326,stable,0.022049423655579155,0.0030912281485861335,chaotic,exponential,1.8071680580343275,0.5533519672142218,0.9045920993034396,3.3843327310677034,0.025364426581962363,
0.12358974358974359,0.026538461538461542,3628.1071187784432,3629.4058057030843,4.541861360262259,3.342031671486582,stable,0.02451319322300874,0.000716588100747055,chaotic,exponential,1.9730763827088265,0.5068227508897071,0.9475004956104028,3.549998275721362,0.01913291052397903,
0.12358974358974359,0.024230769230769233,3510.159945576777,3521.4753075224303,8.04955482783013,5.632297398735344,stable,0.029248857561343364,0.002026628886411919,chaotic,exponential,1.8198707318875789,0.5494895777365435,0.9807802766798838,3.5672586499011465,0.022778214394393537,
0.12358974358974359,0.025000000000000005,3517.1490236129966,3521.482375718684,3.8838675984419018,2.7820681327466126,stable,0.0221345528126503,0.0018331701391249748,chaotic,exponential,1.8028925182012607,0.5546642353353911,0.9484938084525525,3.47608552795879,0.039103825134829684,
0.12358974358974359,0.028076923076923083,3674.3915078866758,3674.5480578819415,2.524612325094923,3.032267794150108,stable,0.029537465364774612,0.0025302715018325752,chaotic,exponential,2.0638954864380996,0.4845206584204583,0.9145673516562659,3.4066837262238576,0.027377594566855734,
0.12358974358974359,0.02730769230769231,3661.422087160634,3662.309103842707,2.174586453301306,2.192501570461158,stable,0.02180547927342137,0.0005492959970171989,chaotic,exponential,2.0718659065701353,0.4826567186751228,0.9399044293975098,3.424450923613485,0.026061380136305212,
0.12358974358974359,0.02961538461538462,3726.604839358489,3729.42648368932,2.0688984856609447,2.541756312379421,stable,0.020222363208226412,0.0028971635360262047,chaotic,exponential,2.236284142840017,0.44717036661093906,0.9083634073587437,3.327724763492613,0.03159258697632383,
0.12358974358974359,0.02884615384615385,3684.0920543887096,3686.572113643467,4.655651222236576,2.537290517337276,stable,0.023549298783937384,0.003430812234340236,chaotic,exponential,2.179047109496678,0.4589161912295611,0.918447988153786,3.3737087521690623,0.038241903349659934,
0.12794871794871795,0.005,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.12794871794871795,0.0057692307692307696,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.12794871794871795,0.006538461538461539,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.12358974358974359,0.03038461538461539,3777.4158959122924,3771.5757435692026,7.955666806057678,3.504436413303621,stable,0.021076456997904978,0.0018996112195436919,chaotic,exponential,2.2972833443590965,0.4352967614793652,0.9440604578368308,3.513076299939157,0.04357792933523319,
0.12794871794871795,0.008076923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.12794871794871795,0.0073076923076923084,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.12794871794871795,0.009615384615384616,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.12358974358974359,0.035,3906.158742790785,3906.9913836430565,1.8809637711012674,2.91827420576784,stable,0.024985666071729626,0.0035026546267084052,chaotic,exponential,2.4488944348285533,0.4083475325754537,0.9551221806912901,3.3857953793883206,0.03404941976899045,
0.12794871794871795,0.011153846153846155,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.12794871794871795,0.008846153846153847,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.12794871794871795,0.011923076923076925,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.12358974358974359,0.03192307692307693,3804.168672978218,3809.5728724026585,3.9193381387807444,2.4787490391257627,stable,0.021732736560578513,0.001569805508167747,chaotic,exponential,2.4377503159647573,0.4102142838218617,0.9565799105970056,3.3869263117320534,0.02504787272740905,
0.12794871794871795,0.013461538461538462,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.12794871794871795,0.010384615384615384,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.12358974358974359,0.031153846153846157,3776.415220143149,3771.7767078621996,2.433512667159902,1.9525805205531348,stable,0.021650441184636687,0.0009427162750097101,chaotic,exponential,2.2797780312700424,0.43863919481797514,0.8911747551689001,3.373978587213824,0.050424622287469356,
0.12794871794871795,0.012692307692307694,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.12794871794871795,0.01423076923076923,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.12794871794871795,0.015000000000000003,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.12794871794871795,0.01576923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.12794871794871795,0.01653846153846154,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.12358974358974359,0.032692307692307694,3837.430984124497,3840.176761273894,3.4795411249272266,3.161663748724185,stable,0.022553160516106095,0.000701436513283027,chaotic,exponential,2.404017771133657,0.41597030271886565,0.9243008252476901,3.290632492410333,0.05507428666106429,
0.12358974358974359,0.033461538461538466,3861.118922693349,3866.6221391466274,5.817227203092369,2.404000767801742,stable,0.021577382586653416,0.0041304811915719225,chaotic,exponential,2.4468780285911116,0.4086840407716564,0.9384458507754708,3.4039570230761136,0.04359024035917858,
0.12358974358974359,0.03423076923076923,3899.6336737269103,3895.9250968574406,5.242391894401244,3.158969689713123,stable,0.020043396500353618,0.0009593213740136399,chaotic,exponential,2.4444328258476427,0.4090928535347399,0.9441788592176503,3.443365814606194,0.029326152440652065,
0.12794871794871795,0.018076923076923077,3334.13841594913,3330.729341706337,4.674867003898821,6.014906846787015,stable,0.03962218985620563,0.0018138683157824572,chaotic,exponential,1.5233783477643854,0.6564357445854061,0.972081623337181,3.5540541320130266,0.03247974006006826,
0.12794871794871795,0.021923076923076927,3495.3855806898937,3499.6092502771367,4.004974755164132,3.850137760874112,stable,0.032914442168617164,0.0011173209643294956,chaotic,exponential,1.6497027090992056,0.6061698234987044,0.9399158232344399,3.5279092820278652,0.021785429583533134,
0.12794871794871795,0.01884615384615385,3363.5006706622335,3368.824962414871,3.7601488914591115,6.813562678099479,stable,0.039215461643906255,0.0015461509997279008,chaotic,exponential,1.5899610583050168,0.6289462215295092,1.0021625082035908,3.599541682701485,0.06595051823123477,
0.12794871794871795,0.019615384615384618,3367.4599144356903,3374.7827418944557,5.010915263144965,3.598607169524359,stable,0.03389283743793766,0.0007180165683916116,chaotic,exponential,1.5306864430756724,0.6533016637886059,0.9273397589444777,3.497323287913354,0.03536326292685299,
0.12794871794871795,0.020384615384615386,3422.7475152415964,3424.8145569175317,3.53367075255983,4.085555059187712,stable,0.027303822449862628,0.000474304571844342,chaotic,exponential,1.633345245617759,0.6122404327456091,0.9182421842707115,3.414319314489816,0.018716286120487258,
0.12794871794871795,0.022692307692307696,3536.3877738992624,3531.2170563764776,5.5401824399821775,2.843474170764694,stable,0.022912011021903305,0.002297632883806243,chaotic,exponential,1.7646789689191003,0.566675309001115,0.9203869673620751,3.414852192757363,0.028121738917902483,
0.12794871794871795,0.01730769230769231,3290.770120053446,3289.930072632501,6.897104929317153,10.50096162589437,stable,0.04729551677030549,0.0025913535843112355,chaotic,exponential,1.4337880843014383,0.6974531389603604,0.9698841315240874,3.555888873680991,0.0612420291899598,
0.12794871794871795,0.02115384615384616,3457.3773369614296,3464.777913662651,4.114780665601314,4.791995123168621,stable,0.03028785263607589,0.00108036820311202,chaotic,exponential,1.6801077815763117,0.5951999097711335,0.9306914019512533,3.4894078676349563,0.026654078858482144,
0.12794871794871795,0.024230769230769233,3585.461276335363,3591.3606845838963,5.112466303248819,4.975229052747645,stable,0.029382670796946054,0.0007110033374313423,chaotic,exponential,1.766802106490582,0.5659943444296152,0.9661196416108081,3.5622046195859287,0.01921503482686604,
0.12794871794871795,0.025000000000000005,3573.6373393662243,3567.2897030968943,3.2636938638077653,2.768794835675968,stable,0.02354466647954807,0.0026188311119514167,chaotic,exponential,1.7664198731045186,0.5661168192375915,0.9086624498554042,3.437710167759152,0.023651054627656265,
0.12794871794871795,0.02730769230769231,3704.568023064833,3703.098713661943,2.6480828504716074,3.158554247937713,stable,0.02149152206323232,0.0005982357676295463,chaotic,exponential,1.9650494753465308,0.5088930393590486,0.9484304590298431,3.510295047106071,0.02739477516197253,
0.12794871794871795,0.023461538461538464,3538.4929836345236,3539.8431291884967,2.0148324222892042,2.2950581415717877,stable,0.022415336216827883,0.0012596647639468018,chaotic,exponential,1.6978365738480212,0.5889848383543617,0.9081658805302747,3.498824246415566,0.02802460950729535,
0.12794871794871795,0.026538461538461542,3654.1960551847,3663.7329652647804,8.561165999976343,3.6674541127169134,stable,0.0215608367969798,0.0010268348143813264,chaotic,exponential,1.8676288334802091,0.535438295914806,0.9522129862715245,3.462103843976255,0.026371410531798034,
0.12794871794871795,0.025769230769230773,3619.118971193202,3617.0339811273743,3.600750823859479,2.935394731645015,stable,0.020955643362787924,0.002076619316051003,chaotic,exponential,1.8080813140324565,0.5530724709331569,0.9218644690916703,3.452673623866527,0.03360497696735543,
0.12794871794871795,0.028076923076923083,3729.3422846196027,3733.1744266340306,2.366445785360409,3.2427694451817493,stable,0.02014560433931314,0.0009226664146940325,chaotic,exponential,2.078829230564876,0.48103999371236095,0.9516548249412671,3.5189080607451233,0.028121869019724244,
0.12794871794871795,0.02884615384615385,3766.9996914768753,3772.8349474973434,3.1414395046428534,1.9997021354290732,stable,0.018176862490566506,0.0009575819907157615,chaotic,exponential,2.222299261837857,0.44998440001865136,0.9344618276055205,3.380473536973292,0.06409814341643072,
0.12794871794871795,0.033461538461538466,3904.7161593379924,3900.327290871831,3.193571405108026,2.072379834927101,stable,0.020981268035203105,0.0022677297198021354,chaotic,exponential,2.3598853966388766,0.42374939114597426,0.9469029750013729,3.507718421648382,0.054491026214631866,
0.1323076923076923,0.005,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1323076923076923,0.0057692307692307696,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1323076923076923,0.006538461538461539,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.12794871794871795,0.031153846153846157,3842.641734716884,3841.711846907211,2.757240739312099,3.2718696304243764,stable,0.02091828809557482,0.0016667324036502798,chaotic,exponential,2.327601483076387,0.4296268099461346,0.9535395524884841,3.4826027240929296,0.018399085717413,
0.1323076923076923,0.0073076923076923084,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1323076923076923,0.008076923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.12794871794871795,0.03192307692307693,3852.5185235820404,3853.8849559052032,2.3052794273614476,1.6143684990535243,stable,0.020595581760766788,0.000763070157669639,chaotic,exponential,2.4094384979095023,0.4150344575583185,0.9026660420155019,3.30422877070687,0.037582073151627426,
0.1323076923076923,0.008846153846153847,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1323076923076923,0.010384615384615384,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.12794871794871795,0.03038461538461539,3784.9569051389585,3795.4851688858853,7.217329364542641,2.3045466198306084,stable,0.025870805372307126,0.0016712178476844966,chaotic,exponential,2.1319008064186407,0.4690649757199024,0.9466892251116752,3.4362852477785144,0.031602024026607944,
0.1323076923076923,0.011153846153846155,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1323076923076923,0.009615384615384616,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1323076923076923,0.011923076923076925,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1323076923076923,0.013461538461538462,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.12794871794871795,0.02961538461538462,3772.0799542629,3778.5771937521895,4.479287609718903,2.376002659316941,stable,0.026590800525626877,0.0004912832180782542,chaotic,exponential,2.1582349460523345,0.463341584672752,0.9312531508976062,3.4066437984622815,0.02769890256263241,
0.12794871794871795,0.032692307692307694,3913.8008156099877,3907.8560806479336,5.661393945567369,2.873123513734532,stable,0.01743078010763407,0.0006015623605014047,chaotic,exponential,2.369331035455567,0.4220600604287123,0.961907317035913,3.513010765175634,0.039733550993767075,
0.1323076923076923,0.012692307692307694,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1323076923076923,0.01576923076923077,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1323076923076923,0.015000000000000003,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.1323076923076923,0.01423076923076923,0.0,0.0,0.0,0.0,dead,,,,,,,,,,
0.12794871794871795,0.03423076923076923,3955.2001336103685,3950.328539508732,5.717275464765593,2.0947226333858397,stable,0.017094453976351526,0.001722130168224492,chaotic,exponential,2.5207900823511995,0.39670102123984746,0.9169313249265687,3.3556499790174334,0.012992188534272975,
0.12794871794871795,0.035,3983.100570132313,3974.5595285869135,3.4113407468000845,2.8473320363235173,stable,0.020208309814720788,0.0007533034899133132,chaotic,exponential,2.534262153876733,0.39459216895547744,0.9321805349430048,3.2623941085077455,0.022470520102310543,
0.1323076923076923,0.01730769230769231,3370.0422259052107,3374.4597980388976,2.406286081753411,6.50368717229962,stable,0.04763350555279391,0.002625717901984466,chaotic,exponential,1.4414196815480014,0.6937604729568129,0.9740130418002834,3.651271388279351,0.02166275718021371,
0.1323076923076923,0.019615384615384618,3457.3718676029666,3462.7427968704214,6.720505021557052,5.634674463969373,stable,0.032269281374500955,0.0010907437933973514,chaotic,exponential,1.5604699081953366,0.6408326073756123,0.9699879222388119,3.5129559442256615,0.02709728845339221,
0.1323076923076923,0.02115384615384616,3516.819038075203,3514.593597551412,3.4748172308634038,4.695525777464438,stable,0.033841190895468574,0.0007147741840484444,chaotic,exponential,1.6059602023337234,0.6226804366302703,0.9738719894625271,3.5653808319791525,0.03271906594055274,
